link_id,from_node_id,to_node_id,length,geometry
1734,591,252,529.4365285,"LINESTRING (-109.7851384 34.3031362, -109.780303 34.3057275)"
1735,591,8,355.3483914,"LINESTRING (-109.7851384 34.3031362, -109.7883991 34.3014166)"
1736,8,591,355.3483914,"LINESTRING (-109.7883991 34.3014166, -109.7851384 34.3031362)"
1737,8,588,602.4493285,"LINESTRING (-109.7883991 34.3014166, -109.7939047 34.2984724)"
1738,588,8,602.4493285,"LINESTRING (-109.7939047 34.2984724, -109.7883991 34.3014166)"
1739,588,234,210.8327504,"LINESTRING (-109.7939047 34.2984724, -109.795829 34.297439)"
1740,234,588,210.8327504,"LINESTRING (-109.795829 34.297439, -109.7939047 34.2984724)"
1741,234,586,447.6933841,"LINESTRING (-109.795829 34.297439, -109.79993 34.2952637)"
1742,586,234,447.6933841,"LINESTRING (-109.79993 34.2952637, -109.795829 34.297439)"
1743,586,18,552.1102609,"LINESTRING (-109.79993 34.2952637, -109.8049838 34.2925765)"
1744,18,586,552.1102609,"LINESTRING (-109.8049838 34.2925765, -109.79993 34.2952637)"
1745,18,46,862.6041062,"LINESTRING (-109.8049838 34.2925765, -109.8137542 34.2899737)"
1746,46,18,862.6041062,"LINESTRING (-109.8137542 34.2899737, -109.8049838 34.2925765)"
1747,46,253,174.961302,"LINESTRING (-109.8137542 34.2899737, -109.8156217 34.2896652)"
1748,253,46,174.961302,"LINESTRING (-109.8156217 34.2896652, -109.8137542 34.2899737)"
1749,253,254,1238.027663,"LINESTRING (-109.8156217 34.2896652, -109.828806 34.287362)"
1750,254,253,1238.027663,"LINESTRING (-109.828806 34.287362, -109.8156217 34.2896652)"
1751,254,85,235.6183225,"LINESTRING (-109.828806 34.287362, -109.8313119 34.2869111)"
1752,85,254,235.6183225,"LINESTRING (-109.8313119 34.2869111, -109.828806 34.287362)"
1753,85,511,109.0122199,"LINESTRING (-109.8313119 34.2869111, -109.8319723 34.286276)"
1754,511,85,109.0122199,"LINESTRING (-109.8319723 34.286276, -109.8313119 34.2869111)"
1755,511,255,534.539153,"LINESTRING (-109.8319723 34.286276, -109.8377565 34.2858123)"
1756,255,511,534.539153,"LINESTRING (-109.8377565 34.2858123, -109.8319723 34.286276)"
1757,255,332,83.61539218,"LINESTRING (-109.8377565 34.2858123, -109.8386458 34.2856524)"
1758,332,255,83.61539218,"LINESTRING (-109.8386458 34.2856524, -109.8377565 34.2858123)"
1759,332,756,307.9041058,"LINESTRING (-109.8386458 34.2856524, -109.8419264 34.2850874)"
1760,756,332,307.9041058,"LINESTRING (-109.8419264 34.2850874, -109.8386458 34.2856524)"
1761,756,755,243.0448362,"LINESTRING (-109.8419264 34.2850874, -109.8445167 34.2846437)"
1762,755,756,243.0448362,"LINESTRING (-109.8445167 34.2846437, -109.8419264 34.2850874)"
1763,755,333,392.2956187,"LINESTRING (-109.8445167 34.2846437, -109.8486928 34.2839112)"
1764,333,755,392.2956187,"LINESTRING (-109.8486928 34.2839112, -109.8445167 34.2846437)"
1765,757,517,383.2217302,"LINESTRING (-109.8021762 34.33490412, -109.8045212 34.3377551)"
1766,517,757,383.2217302,"LINESTRING (-109.8045212 34.3377551, -109.8021762 34.33490412)"
1767,758,668,694.9630878,"LINESTRING (-109.745142 34.23577645, -109.7511132 34.2396096)"
1768,668,758,694.9630878,"LINESTRING (-109.7511132 34.2396096, -109.745142 34.23577645)"
1769,759,556,81.69174618,"LINESTRING (-109.764499 34.3406578, -109.7648367 34.3413375)"
1770,556,759,81.69174618,"LINESTRING (-109.7648367 34.3413375, -109.764499 34.3406578)"
1771,760,289,121.7522742,"LINESTRING (-109.7704402 34.34933742, -109.7694186 34.3486392)"
1772,289,760,121.7522742,"LINESTRING (-109.7694186 34.3486392, -109.7704402 34.34933742)"
1773,761,728,375.3646934,"LINESTRING (-109.7655648 34.28385863, -109.7693524 34.2851242)"
1774,728,761,375.3646934,"LINESTRING (-109.7693524 34.2851242, -109.7655648 34.28385863)"
1775,762,630,153.8225656,"LINESTRING (-109.7705976 34.27684643, -109.7696018 34.2757344)"
1776,630,762,153.8225656,"LINESTRING (-109.7696018 34.2757344, -109.7705976 34.27684643)"
1777,763,291,88.60614608,"LINESTRING (-109.7698425 34.35337843, -109.769444 34.3541042)"
1778,291,763,88.60614608,"LINESTRING (-109.769444 34.3541042, -109.7698425 34.35337843)"
1779,764,339,86.39438709,"LINESTRING (-109.771032 34.28510577, -109.7719715 34.2851382)"
1780,339,764,86.39438709,"LINESTRING (-109.7719715 34.2851382, -109.771032 34.28510577)"
1781,765,254,99.70287172,"LINESTRING (-109.8286169 34.28824493, -109.828806 34.287362)"
1782,254,765,99.70287172,"LINESTRING (-109.828806 34.287362, -109.8286169 34.28824493)"
1783,766,533,1526.381461,"LINESTRING (-109.8639271 34.30009985, -109.8484492 34.3050952)"
1784,533,766,1526.381461,"LINESTRING (-109.8484492 34.3050952, -109.8639271 34.30009985)"
1785,767,342,913.9203637,"LINESTRING (-109.7428025 34.23302692, -109.7524566 34.2310659)"
1786,342,767,913.9203637,"LINESTRING (-109.7524566 34.2310659, -109.7428025 34.23302692)"
1787,768,239,124.8979223,"LINESTRING (-109.8288394 34.29096155, -109.8295695 34.290014)"
1788,239,768,124.8979223,"LINESTRING (-109.8295695 34.290014, -109.8288394 34.29096155)"
1789,769,52,270.7999677,"LINESTRING (-109.8236759 34.23469553, -109.8209747 34.235667)"
1790,52,769,270.7999677,"LINESTRING (-109.8209747 34.235667, -109.8236759 34.23469553)"
1791,770,315,458.6684856,"LINESTRING (-109.8271277 34.29499744, -109.8221379 34.2948507)"
1792,315,770,458.6684856,"LINESTRING (-109.8221379 34.2948507, -109.8271277 34.29499744)"
1793,771,728,17.35276588,"LINESTRING (-109.7692931 34.28497604, -109.7693524 34.2851242)"
1794,728,771,17.35276588,"LINESTRING (-109.7693524 34.2851242, -109.7692931 34.28497604)"
1795,772,131,194.547863,"LINESTRING (-109.7429383 34.32044823, -109.7447727 34.3213233)"
1796,131,772,194.547863,"LINESTRING (-109.7447727 34.3213233, -109.7429383 34.32044823)"
1797,773,730,106.2537911,"LINESTRING (-109.7667794 34.26071895, -109.7668632 34.2597659)"
1798,730,773,106.2537911,"LINESTRING (-109.7668632 34.2597659, -109.7667794 34.26071895)"
1799,774,644,136.7787697,"LINESTRING (-109.7740085 34.28573184, -109.7732309 34.2867808)"
1800,644,774,136.7787697,"LINESTRING (-109.7732309 34.2867808, -109.7740085 34.28573184)"
1801,775,299,139.5295029,"LINESTRING (-109.7465382 34.352229, -109.7469241 34.3510153)"
1802,299,775,139.5295029,"LINESTRING (-109.7469241 34.3510153, -109.7465382 34.352229)"
1803,776,76,96.89020267,"LINESTRING (-109.7714714 34.28005427, -109.7724471 34.2797237)"
1804,76,776,96.89020267,"LINESTRING (-109.7724471 34.2797237, -109.7714714 34.28005427)"
1805,777,349,180.9772392,"LINESTRING (-109.7543827 34.3216357, -109.7524411 34.321357)"
1806,349,777,180.9772392,"LINESTRING (-109.7524411 34.321357, -109.7543827 34.3216357)"
1807,778,730,14.03049236,"LINESTRING (-109.766998 34.2597067, -109.7668632 34.2597659)"
1808,730,778,14.03049236,"LINESTRING (-109.7668632 34.2597659, -109.766998 34.2597067)"
1809,779,276,131.5603321,"LINESTRING (-109.7706542 34.34982812, -109.769438 34.3504539)"
1810,276,779,131.5603321,"LINESTRING (-109.769438 34.3504539, -109.7706542 34.34982812)"
1811,780,280,241.0423164,"LINESTRING (-109.7440966 34.35481512, -109.7447708 34.3569102)"
1812,280,780,241.0423164,"LINESTRING (-109.7447708 34.3569102, -109.7440966 34.35481512)"
1813,781,730,113.655731,"LINESTRING (-109.7657497 34.25932121, -109.7668632 34.2597659)"
1814,730,781,113.655731,"LINESTRING (-109.7668632 34.2597659, -109.7657497 34.25932121)"
1815,782,730,160.1497139,"LINESTRING (-109.7653897 34.258997, -109.7668632 34.2597659)"
1816,730,782,160.1497139,"LINESTRING (-109.7668632 34.2597659, -109.7653897 34.258997)"
1817,783,512,85.83815491,"LINESTRING (-109.7403151 34.32075426, -109.7395297 34.3203357)"
1818,512,783,85.83815491,"LINESTRING (-109.7395297 34.3203357, -109.7403151 34.32075426)"
1819,784,349,88.87322803,"LINESTRING (-109.7534085 34.32133444, -109.7524411 34.321357)"
1820,349,784,88.87322803,"LINESTRING (-109.7524411 34.321357, -109.7534085 34.32133444)"
1821,785,285,228.9735134,"LINESTRING (-109.7507173 34.35260752, -109.749121 34.3510253)"
1822,285,785,228.9735134,"LINESTRING (-109.749121 34.3510253, -109.7507173 34.35260752)"
1823,786,641,80.1604411,"LINESTRING (-109.7739339 34.28012073, -109.7745712 34.2796284)"
1824,641,786,80.1604411,"LINESTRING (-109.7745712 34.2796284, -109.7739339 34.28012073)"
1825,787,507,327.9217821,"LINESTRING (-109.8147863 34.34594755, -109.8164277 34.3485668)"
1826,507,787,327.9217821,"LINESTRING (-109.8164277 34.3485668, -109.8147863 34.34594755)"
1827,788,508,339.1224999,"LINESTRING (-109.8235671 34.351437, -109.8220323 34.3486629)"
1828,508,788,339.1224999,"LINESTRING (-109.8220323 34.3486629, -109.8235671 34.351437)"
1829,789,244,267.6552168,"LINESTRING (-109.7665773 34.35552195, -109.7694445 34.3559593)"
1830,244,789,267.6552168,"LINESTRING (-109.7694445 34.3559593, -109.7665773 34.35552195)"
1831,790,339,83.69253971,"LINESTRING (-109.7710729 34.2850147, -109.7719715 34.2851382)"
1832,339,790,83.69253971,"LINESTRING (-109.7719715 34.2851382, -109.7710729 34.2850147)"
1833,791,530,93.52885103,"LINESTRING (-109.8246198 34.29019022, -109.8253862 34.2907439)"
1834,530,791,93.52885103,"LINESTRING (-109.8253862 34.2907439, -109.8246198 34.29019022)"
1835,792,508,316.9612141,"LINESTRING (-109.8234445 34.35126404, -109.8220323 34.3486629)"
1836,508,792,316.9612141,"LINESTRING (-109.8220323 34.3486629, -109.8234445 34.35126404)"
1837,793,719,326.5612436,"LINESTRING (-109.7605575 34.28249164, -109.7601917 34.2795704)"
1838,719,793,326.5612436,"LINESTRING (-109.7601917 34.2795704, -109.7605575 34.28249164)"
1839,794,520,164.8603239,"LINESTRING (-109.7714096 34.34829374, -109.7731643 34.3486089)"
1840,520,794,164.8603239,"LINESTRING (-109.7731643 34.3486089, -109.7714096 34.34829374)"
1841,795,271,84.14360967,"LINESTRING (-109.7784287 34.2745735, -109.7780257 34.275253)"
1842,271,795,84.14360967,"LINESTRING (-109.7780257 34.275253, -109.7784287 34.2745735)"
1843,796,675,164.244994,"LINESTRING (-109.7152705 34.24313862, -109.7149734 34.2416821)"
1844,675,796,164.244994,"LINESTRING (-109.7149734 34.2416821, -109.7152705 34.24313862)"
1845,797,543,210.4639355,"LINESTRING (-109.8172816 34.31981558, -109.8195556 34.3195806)"
1846,543,797,210.4639355,"LINESTRING (-109.8195556 34.3195806, -109.8172816 34.31981558)"
1847,798,687,42.79278604,"LINESTRING (-109.7696532 34.25491705, -109.7693715 34.2546106)"
1848,687,798,42.79278604,"LINESTRING (-109.7693715 34.2546106, -109.7696532 34.25491705)"
1849,799,508,359.1655346,"LINESTRING (-109.8259053 34.34911927, -109.8220323 34.3486629)"
1850,508,799,359.1655346,"LINESTRING (-109.8220323 34.3486629, -109.8259053 34.34911927)"
1851,800,231,147.2511826,"LINESTRING (-109.7392019 34.3374044, -109.7394629 34.3360978)"
1852,231,800,147.2511826,"LINESTRING (-109.7394629 34.3360978, -109.7392019 34.3374044)"
1853,801,44,973.0921763,"LINESTRING (-109.7237703 34.33811305, -109.7278408 34.3300331)"
1854,44,801,973.0921763,"LINESTRING (-109.7278408 34.3300331, -109.7237703 34.33811305)"
1855,802,644,89.96812345,"LINESTRING (-109.7738788 34.2861741, -109.7732309 34.2867808)"
1856,644,802,89.96812345,"LINESTRING (-109.7732309 34.2867808, -109.7738788 34.2861741)"
1857,803,507,147.7444864,"LINESTRING (-109.8159007 34.34731137, -109.8164277 34.3485668)"
1858,507,803,147.7444864,"LINESTRING (-109.8164277 34.3485668, -109.8159007 34.34731137)"
1859,804,720,40.6599178,"LINESTRING (-109.7573636 34.27924512, -109.7572463 34.2795977)"
1860,720,804,40.6599178,"LINESTRING (-109.7572463 34.2795977, -109.7573636 34.27924512)"
1861,805,728,321.8047944,"LINESTRING (-109.7661588 34.28393555, -109.7693524 34.2851242)"
1862,728,805,321.8047944,"LINESTRING (-109.7693524 34.2851242, -109.7661588 34.28393555)"
1863,806,213,170.1705102,"LINESTRING (-109.7798451 34.2700066, -109.7791113 34.2686015)"
1864,213,806,170.1705102,"LINESTRING (-109.7791113 34.2686015, -109.7798451 34.2700066)"
1865,807,729,219.4106742,"LINESTRING (-109.7669882 34.28588035, -109.769152 34.2867154)"
1866,729,807,219.4106742,"LINESTRING (-109.769152 34.2867154, -109.7669882 34.28588035)"
1867,808,279,60.97700266,"LINESTRING (-109.7441846 34.3528346, -109.7447509 34.352548)"
1868,279,808,60.97700266,"LINESTRING (-109.7447509 34.352548, -109.7441846 34.3528346)"
1869,809,238,179.4748785,"LINESTRING (-109.8193994 34.29134015, -109.8213446 34.2914898)"
1870,238,809,179.4748785,"LINESTRING (-109.8213446 34.2914898, -109.8193994 34.29134015)"
1871,810,213,201.5513757,"LINESTRING (-109.7805979 34.26993425, -109.7791113 34.2686015)"
1872,213,810,201.5513757,"LINESTRING (-109.7791113 34.2686015, -109.7805979 34.26993425)"
1873,811,289,194.2805607,"LINESTRING (-109.7673523 34.34901644, -109.7694186 34.3486392)"
1874,289,811,194.2805607,"LINESTRING (-109.7694186 34.3486392, -109.7673523 34.34901644)"
1875,812,728,120.3054172,"LINESTRING (-109.7686064 34.28423502, -109.7693524 34.2851242)"
1876,728,812,120.3054172,"LINESTRING (-109.7693524 34.2851242, -109.7686064 34.28423502)"
1877,813,245,106.611322,"LINESTRING (-109.7769573 34.35623971, -109.778077 34.3559851)"
1878,245,813,106.611322,"LINESTRING (-109.778077 34.3559851, -109.7769573 34.35623971)"
1879,814,27,369.1635886,"LINESTRING (-109.7991103 34.33579015, -109.795765 34.3376318)"
1880,27,814,369.1635886,"LINESTRING (-109.795765 34.3376318, -109.7991103 34.33579015)"
1881,815,368,68.73243421,"LINESTRING (-109.7740768 34.28261432, -109.774597 34.2821701)"
1882,368,815,68.73243421,"LINESTRING (-109.774597 34.2821701, -109.7740768 34.28261432)"
1883,816,668,404.5961331,"LINESTRING (-109.7467274 34.23991551, -109.7511132 34.2396096)"
1884,668,816,404.5961331,"LINESTRING (-109.7511132 34.2396096, -109.7467274 34.23991551)"
1885,817,76,87.58547642,"LINESTRING (-109.7732778 34.2801101, -109.7724471 34.2797237)"
1886,76,817,87.58547642,"LINESTRING (-109.7724471 34.2797237, -109.7732778 34.2801101)"
1887,818,656,40.57557016,"LINESTRING (-109.7813153 34.2882047, -109.7812973 34.2878401)"
1888,656,818,40.57557016,"LINESTRING (-109.7812973 34.2878401, -109.7813153 34.2882047)"
1889,819,271,75.37745642,"LINESTRING (-109.7787162 34.274887, -109.7780257 34.275253)"
1890,271,819,75.37745642,"LINESTRING (-109.7780257 34.275253, -109.7787162 34.274887)"
1891,820,559,176.8026054,"LINESTRING (-109.7947421 34.31618437, -109.7935161 34.3174103)"
1892,559,820,176.8026054,"LINESTRING (-109.7935161 34.3174103, -109.7947421 34.31618437)"
1893,821,565,249.5525287,"LINESTRING (-109.765279 34.34825761, -109.7649915 34.3504893)"
1894,565,821,249.5525287,"LINESTRING (-109.7649915 34.3504893, -109.765279 34.34825761)"
1895,822,508,356.9608793,"LINESTRING (-109.8259017 34.34897854, -109.8220323 34.3486629)"
1896,508,822,356.9608793,"LINESTRING (-109.8220323 34.3486629, -109.8259017 34.34897854)"
1897,823,611,212.1637616,"LINESTRING (-109.8107544 34.28270045, -109.8088226 34.2816551)"
1898,611,823,212.1637616,"LINESTRING (-109.8088226 34.2816551, -109.8107544 34.28270045)"
1899,824,687,109.7370493,"LINESTRING (-109.7703118 34.25400238, -109.7693715 34.2546106)"
1900,687,824,109.7370493,"LINESTRING (-109.7693715 34.2546106, -109.7703118 34.25400238)"
1901,825,298,250.3875628,"LINESTRING (-109.7464159 34.35472135, -109.7469374 34.3569316)"
1902,298,825,250.3875628,"LINESTRING (-109.7469374 34.3569316, -109.7464159 34.35472135)"
1903,826,289,127.6015622,"LINESTRING (-109.7681278 34.34821363, -109.7694186 34.3486392)"
1904,289,826,127.6015622,"LINESTRING (-109.7694186 34.3486392, -109.7681278 34.34821363)"
1905,827,512,149.9144105,"LINESTRING (-109.7410835 34.3207492, -109.7395297 34.3203357)"
1906,512,827,149.9144105,"LINESTRING (-109.7395297 34.3203357, -109.7410835 34.3207492)"
1907,828,313,79.7544881,"LINESTRING (-109.7618829 34.34802461, -109.7615195 34.3486761)"
1908,313,828,79.7544881,"LINESTRING (-109.7615195 34.3486761, -109.7618829 34.34802461)"
1909,829,231,187.8421348,"LINESTRING (-109.7411096 34.3350954, -109.7394629 34.3360978)"
1910,231,829,187.8421348,"LINESTRING (-109.7394629 34.3360978, -109.7411096 34.3350954)"
1911,830,245,133.9406109,"LINESTRING (-109.7777604 34.35716095, -109.778077 34.3559851)"
1912,245,830,133.9406109,"LINESTRING (-109.778077 34.3559851, -109.7777604 34.35716095)"
1913,831,279,304.2620446,"LINESTRING (-109.747439 34.35414871, -109.7447509 34.352548)"
1914,279,831,304.2620446,"LINESTRING (-109.7447509 34.352548, -109.747439 34.35414871)"
1915,832,213,64.65842947,"LINESTRING (-109.7797193 34.26889422, -109.7791113 34.2686015)"
1916,213,832,64.65842947,"LINESTRING (-109.7791113 34.2686015, -109.7797193 34.26889422)"
1917,833,687,75.67444351,"LINESTRING (-109.7697927 34.25519539, -109.7693715 34.2546106)"
1918,687,833,75.67444351,"LINESTRING (-109.7693715 34.2546106, -109.7697927 34.25519539)"
1919,834,730,132.9959511,"LINESTRING (-109.7655518 34.2592602, -109.7668632 34.2597659)"
1920,730,834,132.9959511,"LINESTRING (-109.7668632 34.2597659, -109.7655518 34.2592602)"
1921,835,302,195.7403303,"LINESTRING (-109.7420772 34.33509488, -109.7428565 34.3334564)"
1922,302,835,195.7403303,"LINESTRING (-109.7428565 34.3334564, -109.7420772 34.33509488)"
1923,836,229,105.3266139,"LINESTRING (-109.7375146 34.34095755, -109.7367326 34.3416506)"
1924,229,836,105.3266139,"LINESTRING (-109.7367326 34.3416506, -109.7375146 34.34095755)"
1925,837,725,55.47386274,"LINESTRING (-109.7717171 34.28219585, -109.7723007 34.282068)"
1926,725,837,55.47386274,"LINESTRING (-109.7723007 34.282068, -109.7717171 34.28219585)"
1927,838,725,106.1151375,"LINESTRING (-109.7727244 34.28118024, -109.7723007 34.282068)"
1928,725,838,106.1151375,"LINESTRING (-109.7723007 34.282068, -109.7727244 34.28118024)"
1929,839,238,281.0101858,"LINESTRING (-109.8183275 34.29107381, -109.8213446 34.2914898)"
1930,238,839,281.0101858,"LINESTRING (-109.8213446 34.2914898, -109.8183275 34.29107381)"
1931,840,675,130.0515495,"LINESTRING (-109.7157063 34.2426825, -109.7149734 34.2416821)"
1932,675,840,130.0515495,"LINESTRING (-109.7149734 34.2416821, -109.7157063 34.2426825)"
1933,841,697,87.23596539,"LINESTRING (-109.7830273 34.270912, -109.7837056 34.2714609)"
1934,697,841,87.23596539,"LINESTRING (-109.7837056 34.2714609, -109.7830273 34.270912)"
1935,842,271,90.99651802,"LINESTRING (-109.7788616 34.2748141, -109.7780257 34.275253)"
1936,271,842,90.99651802,"LINESTRING (-109.7780257 34.275253, -109.7788616 34.2748141)"
1937,843,245,183.9016551,"LINESTRING (-109.7761138 34.3563144, -109.778077 34.3559851)"
1938,245,843,183.9016551,"LINESTRING (-109.778077 34.3559851, -109.7761138 34.3563144)"
1939,844,291,44.0043887,"LINESTRING (-109.7698086 34.3538473, -109.769444 34.3541042)"
1940,291,844,44.0043887,"LINESTRING (-109.769444 34.3541042, -109.7698086 34.3538473)"
1941,845,213,159.0939918,"LINESTRING (-109.7799289 34.2698627, -109.7791113 34.2686015)"
1942,213,845,159.0939918,"LINESTRING (-109.7791113 34.2686015, -109.7799289 34.2698627)"
1943,846,27,378.2197797,"LINESTRING (-109.7992977 34.33588243, -109.795765 34.3376318)"
1944,27,846,378.2197797,"LINESTRING (-109.795765 34.3376318, -109.7992977 34.33588243)"
1945,847,286,268.9200297,"LINESTRING (-109.7507522 34.35504665, -109.7490358 34.3570065)"
1946,286,847,268.9200297,"LINESTRING (-109.7490358 34.3570065, -109.7507522 34.35504665)"
1947,848,675,181.1683768,"LINESTRING (-109.715827 34.24315066, -109.7149734 34.2416821)"
1948,675,848,181.1683768,"LINESTRING (-109.7149734 34.2416821, -109.715827 34.24315066)"
1949,849,52,58.22949003,"LINESTRING (-109.820526 34.23603661, -109.8209747 34.235667)"
1950,52,849,58.22949003,"LINESTRING (-109.8209747 34.235667, -109.820526 34.23603661)"
1951,850,315,253.2804149,"LINESTRING (-109.8230939 34.2969872, -109.8221379 34.2948507)"
1952,315,850,253.2804149,"LINESTRING (-109.8221379 34.2948507, -109.8230939 34.2969872)"
1953,851,52,350.1384947,"LINESTRING (-109.8246425 34.23481817, -109.8209747 34.235667)"
1954,52,851,350.1384947,"LINESTRING (-109.8209747 34.235667, -109.8246425 34.23481817)"
1955,852,522,72.61693837,"LINESTRING (-109.7714077 34.35263928, -109.7720695 34.3522815)"
1956,522,852,72.61693837,"LINESTRING (-109.7720695 34.3522815, -109.7714077 34.35263928)"
1957,853,630,150.0062682,"LINESTRING (-109.7701294 34.27701105, -109.7696018 34.2757344)"
1958,630,853,150.0062682,"LINESTRING (-109.7696018 34.2757344, -109.7701294 34.27701105)"
1959,854,280,236.3907817,"LINESTRING (-109.7441078 34.35485595, -109.7447708 34.3569102)"
1960,280,854,236.3907817,"LINESTRING (-109.7447708 34.3569102, -109.7441078 34.35485595)"
1961,855,520,120.5411931,"LINESTRING (-109.7719454 34.34820581, -109.7731643 34.3486089)"
1962,520,855,120.5411931,"LINESTRING (-109.7731643 34.3486089, -109.7719454 34.34820581)"
1963,856,611,109.0158758,"LINESTRING (-109.8096548 34.2823539, -109.8088226 34.2816551)"
1964,611,856,109.0158758,"LINESTRING (-109.8088226 34.2816551, -109.8096548 34.2823539)"
1965,857,178,223.3759329,"LINESTRING (-109.7735986 34.34632553, -109.7753624 34.3449418)"
1966,178,857,223.3759329,"LINESTRING (-109.7753624 34.3449418, -109.7735986 34.34632553)"
1967,858,687,90.85162495,"LINESTRING (-109.768523 34.25502977, -109.7693715 34.2546106)"
1968,687,858,90.85162495,"LINESTRING (-109.7693715 34.2546106, -109.768523 34.25502977)"
1969,859,339,177.5322854,"LINESTRING (-109.7738933 34.28497157, -109.7719715 34.2851382)"
1970,339,859,177.5322854,"LINESTRING (-109.7719715 34.2851382, -109.7738933 34.28497157)"
1971,860,299,85.01154511,"LINESTRING (-109.7477143 34.35141395, -109.7469241 34.3510153)"
1972,299,860,85.01154511,"LINESTRING (-109.7469241 34.3510153, -109.7477143 34.35141395)"
1973,861,368,81.43692017,"LINESTRING (-109.7744949 34.2828976, -109.774597 34.2821701)"
1974,368,861,81.43692017,"LINESTRING (-109.774597 34.2821701, -109.7744949 34.2828976)"
1975,862,517,342.4145748,"LINESTRING (-109.8016766 34.3357638, -109.8045212 34.3377551)"
1976,517,862,342.4145748,"LINESTRING (-109.8045212 34.3377551, -109.8016766 34.3357638)"
1977,863,213,151.7685204,"LINESTRING (-109.7806944 34.26821252, -109.7791113 34.2686015)"
1978,213,863,151.7685204,"LINESTRING (-109.7791113 34.2686015, -109.7806944 34.26821252)"
1979,864,52,147.0627116,"LINESTRING (-109.8225742 34.23564368, -109.8209747 34.235667)"
1980,52,864,147.0627116,"LINESTRING (-109.8209747 34.235667, -109.8225742 34.23564368)"
1981,865,339,56.7451566,"LINESTRING (-109.7723446 34.28473149, -109.7719715 34.2851382)"
1982,339,865,56.7451566,"LINESTRING (-109.7719715 34.2851382, -109.7723446 34.28473149)"
1983,866,46,266.7836063,"LINESTRING (-109.8112651 34.29120948, -109.8137542 34.2899737)"
1984,46,866,266.7836063,"LINESTRING (-109.8137542 34.2899737, -109.8112651 34.29120948)"
1985,867,298,209.8779869,"LINESTRING (-109.7475451 34.35511202, -109.7469374 34.3569316)"
1986,298,867,209.8779869,"LINESTRING (-109.7469374 34.3569316, -109.7475451 34.35511202)"
1987,868,271,53.30326351,"LINESTRING (-109.7785384 34.2750288, -109.7780257 34.275253)"
1988,271,868,53.30326351,"LINESTRING (-109.7780257 34.275253, -109.7785384 34.2750288)"
1989,869,539,382.4747541,"LINESTRING (-109.8268497 34.31703985, -109.8308246 34.3160135)"
1990,539,869,382.4747541,"LINESTRING (-109.8308246 34.3160135, -109.8268497 34.31703985)"
1991,870,508,221.8162016,"LINESTRING (-109.8215391 34.35061575, -109.8220323 34.3486629)"
1992,508,870,221.8162016,"LINESTRING (-109.8220323 34.3486629, -109.8215391 34.35061575)"
1993,871,543,516.2789224,"LINESTRING (-109.824385 34.31720402, -109.8195556 34.3195806)"
1994,543,871,516.2789224,"LINESTRING (-109.8195556 34.3195806, -109.824385 34.31720402)"
1995,872,213,236.4437915,"LINESTRING (-109.7812688 34.2697602, -109.7791113 34.2686015)"
1996,213,872,236.4437915,"LINESTRING (-109.7791113 34.2686015, -109.7812688 34.2697602)"
1997,873,245,371.7949276,"LINESTRING (-109.7741304 34.35523381, -109.778077 34.3559851)"
1998,245,873,371.7949276,"LINESTRING (-109.778077 34.3559851, -109.7741304 34.35523381)"
1999,874,728,139.1198813,"LINESTRING (-109.7678939 34.2854607, -109.7693524 34.2851242)"
2000,728,874,139.1198813,"LINESTRING (-109.7693524 34.2851242, -109.7678939 34.2854607)"
2001,875,518,322.3743942,"LINESTRING (-109.8038975 34.34235918, -109.8011099 34.3441221)"
2002,518,875,322.3743942,"LINESTRING (-109.8011099 34.3441221, -109.8038975 34.34235918)"
2003,876,517,86.04542942,"LINESTRING (-109.8041517 34.33846625, -109.8045212 34.3377551)"
2004,517,876,86.04542942,"LINESTRING (-109.8045212 34.3377551, -109.8041517 34.33846625)"
2005,877,302,258.8313699,"LINESTRING (-109.7451126 34.33206091, -109.7428565 34.3334564)"
2006,302,877,258.8313699,"LINESTRING (-109.7428565 34.3334564, -109.7451126 34.33206091)"
2007,878,675,66.6691942,"LINESTRING (-109.7149862 34.24228158, -109.7149734 34.2416821)"
2008,675,878,66.6691942,"LINESTRING (-109.7149734 34.2416821, -109.7149862 34.24228158)"
2009,879,611,164.1748006,"LINESTRING (-109.81009 34.2826959, -109.8088226 34.2816551)"
2010,611,879,164.1748006,"LINESTRING (-109.8088226 34.2816551, -109.81009 34.2826959)"
2011,880,735,166.2102232,"LINESTRING (-109.827669 34.22963309, -109.8291473 34.2287726)"
2012,735,880,166.2102232,"LINESTRING (-109.8291473 34.2287726, -109.827669 34.22963309)"
2013,881,52,431.6704502,"LINESTRING (-109.8255316 34.23472999, -109.8209747 34.235667)"
2014,52,881,431.6704502,"LINESTRING (-109.8209747 34.235667, -109.8255316 34.23472999)"
2015,882,675,17.49914041,"LINESTRING (-109.7148048 34.2416091, -109.7149734 34.2416821)"
2016,675,882,17.49914041,"LINESTRING (-109.7149734 34.2416821, -109.7148048 34.2416091)"
2017,883,732,19.5514285,"LINESTRING (-109.7749755 34.27640624, -109.7749268 34.2765774)"
2018,732,883,19.5514285,"LINESTRING (-109.7749268 34.2765774, -109.7749755 34.27640624)"
2019,884,365,133.8597042,"LINESTRING (-109.753819 34.3222029, -109.7530551 34.3232282)"
2020,365,884,133.8597042,"LINESTRING (-109.7530551 34.3232282, -109.753819 34.3222029)"
2021,885,110,171.5847346,"LINESTRING (-109.7819364 34.27094795, -109.7808413 34.2721978)"
